cidade,cidade_id,safra,variavel_alvo,cultivo,cenario,valor,modelo
Vila Nova do Sul,39,2026,rendimento_medio,soja,ssp245,2514.78076171875,30 anos
Vila Nova do Sul,39,2027,rendimento_medio,soja,ssp245,1332.7276611328125,30 anos
Vila Nova do Sul,39,2028,rendimento_medio,soja,ssp245,2999.292236328125,30 anos
Vila Nova do Sul,39,2029,rendimento_medio,soja,ssp245,2509.58349609375,30 anos
Vila Nova do Sul,39,2030,rendimento_medio,soja,ssp245,1447.4609375,30 anos
Vila Nova do Sul,39,2031,rendimento_medio,soja,ssp245,2222.093505859375,30 anos
Vila Nova do Sul,39,2032,rendimento_medio,soja,ssp245,1463.9229736328125,30 anos
Vila Nova do Sul,39,2033,rendimento_medio,soja,ssp245,2373.71240234375,30 anos
Vila Nova do Sul,39,2034,rendimento_medio,soja,ssp245,2314.780029296875,30 anos
Agudo,0,2025,rendimento_medio,soja,ssp370,3260.88720703125,30 anos
Agudo,0,2026,rendimento_medio,soja,ssp370,3632.12451171875,30 anos
Agudo,0,2027,rendimento_medio,soja,ssp370,3030.86572265625,30 anos
Agudo,0,2028,rendimento_medio,soja,ssp370,1653.105224609375,30 anos
Agudo,0,2029,rendimento_medio,soja,ssp370,1559.9051513671875,30 anos
Agudo,0,2030,rendimento_medio,soja,ssp370,1796.781982421875,30 anos
Agudo,0,2031,rendimento_medio,soja,ssp370,1327.1890869140625,30 anos
Agudo,0,2032,rendimento_medio,soja,ssp370,2669.08056640625,30 anos
Agudo,0,2033,rendimento_medio,soja,ssp370,2020.1165771484373,30 anos
Agudo,0,2034,rendimento_medio,soja,ssp370,2370.100830078125,30 anos
Cacapava do Sul,1,2025,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2026,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2027,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2028,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2029,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2030,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2031,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2032,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2033,rendimento_medio,soja,ssp370,0.0,30 anos
Cacapava do Sul,1,2034,rendimento_medio,soja,ssp370,0.0,30 anos
Cacequi,2,2025,rendimento_medio,soja,ssp370,2226.1083984375,30 anos
Cacequi,2,2026,rendimento_medio,soja,ssp370,2749.4580078125,30 anos
Cacequi,2,2027,rendimento_medio,soja,ssp370,2186.597900390625,30 anos
Cacequi,2,2028,rendimento_medio,soja,ssp370,1426.02978515625,30 anos
Cacequi,2,2029,rendimento_medio,soja,ssp370,1378.019287109375,30 anos
Cacequi,2,2030,rendimento_medio,soja,ssp370,1440.9666748046875,30 anos
Cacequi,2,2031,rendimento_medio,soja,ssp370,1293.3677978515625,30 anos
Cacequi,2,2032,rendimento_medio,soja,ssp370,1506.6448974609375,30 anos
Cacequi,2,2033,rendimento_medio,soja,ssp370,1730.5460205078125,30 anos
Cacequi,2,2034,rendimento_medio,soja,ssp370,1745.350341796875,30 anos
Cachoeira do Sul,3,2025,rendimento_medio,soja,ssp370,3372.76318359375,30 anos
Cachoeira do Sul,3,2026,rendimento_medio,soja,ssp370,3753.394775390625,30 anos
Cachoeira do Sul,3,2027,rendimento_medio,soja,ssp370,3278.83251953125,30 anos
Cachoeira do Sul,3,2028,rendimento_medio,soja,ssp370,1889.572265625,30 anos
Cachoeira do Sul,3,2029,rendimento_medio,soja,ssp370,1921.16650390625,30 anos
Cachoeira do Sul,3,2030,rendimento_medio,soja,ssp370,2299.25341796875,30 anos
Cachoeira do Sul,3,2031,rendimento_medio,soja,ssp370,1294.5416259765625,30 anos
Cachoeira do Sul,3,2032,rendimento_medio,soja,ssp370,3192.48681640625,30 anos
Cachoeira do Sul,3,2033,rendimento_medio,soja,ssp370,2293.746337890625,30 anos
Cachoeira do Sul,3,2034,rendimento_medio,soja,ssp370,2760.2666015625,30 anos
Capao do Cipo,4,2025,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2026,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2027,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2028,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2029,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2030,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2031,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2032,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2033,rendimento_medio,soja,ssp370,0.0,30 anos
Capao do Cipo,4,2034,rendimento_medio,soja,ssp370,0.0,30 anos
Cerro Branco,5,2025,rendimento_medio,soja,ssp370,3573.21337890625,30 anos
Cerro Branco,5,2026,rendimento_medio,soja,ssp370,3915.314453125,30 anos
Cerro Branco,5,2027,rendimento_medio,soja,ssp370,3637.66552734375,30 anos
Cerro Branco,5,2028,rendimento_medio,soja,ssp370,2493.271728515625,30 anos
Cerro Branco,5,2029,rendimento_medio,soja,ssp370,2530.279296875,30 anos
Cerro Branco,5,2030,rendimento_medio,soja,ssp370,2949.92041015625,30 anos
Cerro Branco,5,2031,rendimento_medio,soja,ssp370,1629.245361328125,30 anos
Cerro Branco,5,2032,rendimento_medio,soja,ssp370,3649.3193359375,30 anos
Cerro Branco,5,2033,rendimento_medio,soja,ssp370,2948.089111328125,30 anos
Cerro Branco,5,2034,rendimento_medio,soja,ssp370,3352.05810546875,30 anos
Dilermando de Aguiar,6,2025,rendimento_medio,soja,ssp370,3755.03857421875,30 anos
Dilermando de Aguiar,6,2026,rendimento_medio,soja,ssp370,4059.4560546875,30 anos
Dilermando de Aguiar,6,2027,rendimento_medio,soja,ssp370,3854.4873046875,30 anos
Dilermando de Aguiar,6,2028,rendimento_medio,soja,ssp370,2503.80908203125,30 anos
Dilermando de Aguiar,6,2029,rendimento_medio,soja,ssp370,2453.89111328125,30 anos
Dilermando de Aguiar,6,2030,rendimento_medio,soja,ssp370,2564.556640625,30 anos
Dilermando de Aguiar,6,2031,rendimento_medio,soja,ssp370,1818.1246337890625,30 anos
Dilermando de Aguiar,6,2032,rendimento_medio,soja,ssp370,3425.526123046875,30 anos
Dilermando de Aguiar,6,2033,rendimento_medio,soja,ssp370,3071.619873046875,30 anos
Dilermando de Aguiar,6,2034,rendimento_medio,soja,ssp370,3038.520263671875,30 anos
Dona Francisca,7,2025,rendimento_medio,soja,ssp370,3176.47412109375,30 anos
Dona Francisca,7,2026,rendimento_medio,soja,ssp370,3552.874267578125,30 anos
Dona Francisca,7,2027,rendimento_medio,soja,ssp370,2937.129638671875,30 anos
